,01 Andalucía,04 Almería,11 Cádiz,14 Córdoba,18 Granada,21 Huelva,23 Jaén,29 Málaga,41 Sevilla,02 Aragón,22 Huesca,44 Teruel,50 Zaragoza,"03 Asturias, Principado de",33 Asturias,"04 Balears, Illes","07 Balears, Illes",05 Canarias,"35 Palmas, Las",38 Santa Cruz de Tenerife,06 Cantabria,39 Cantabria,07 Castilla y León,05 Ávila,09 Burgos,24 León,34 Palencia,37 Salamanca,40 Segovia,42 Soria,47 Valladolid,49 Zamora,08 Castilla - La Mancha,02 Albacete,13 Ciudad Real,16 Cuenca,19 Guadalajara,45 Toledo,09 Cataluña,08 Barcelona,17 Girona,25 Lleida,43 Tarragona,10 Comunitat Valenciana,03 Alicante/Alacant,12 Castellón/Castelló,46 Valencia/València,11 Extremadura,06 Badajoz,10 Cáceres,12 Galicia,"15 Coruña, A",27 Lugo,32 Ourense,36 Pontevedra,"13 Madrid, Comunidad de",28 Madrid,"14 Murcia, Región de",30 Murcia,"15 Navarra, Comunidad Foral de",31 Navarra,16 País Vasco,01 Araba/Álava,48 Bizkaia,20 Gipuzkoa,"17 Rioja, La","26 Rioja, La",18 Ceuta,19 Melilla,Total Nacional
2022M01,694614.0,31298.0,66711.0,53890.0,149411.0,18769.0,23468.0,180901.0,170167.0,154769.0,73990.0,21630.0,59149.0,55447.0,55447.0,42131.0,42131.0,541689.0,308562.0,233127.0,35716.0,35716.0,192087.0,15368.0,33684.0,28161.0,7615.0,36913.0,19206.0,8453.0,34915.0,7769.0,104881.0,17488.0,20685.0,14952.0,12451.0,39305.0,649122.0,418906.0,111627.0,75252.0,43337.0,299879.0,125543.0,26293.0,148043.0,59956.0,30430.0,29525.0,128465.0,62087.0,16206.0,14284.0,35887.0,569467.0,569467.0,50713.0,50713.0,36535.0,36535.0,132081.0,18082.0,57666.0,56333.0,18855.0,18855.0,1852.0,2320.0,3770578.0
2021M12,846378.0,40045.0,87948.0,64648.0,163501.0,20237.0,34269.0,235138.0,200593.0,174120.0,61182.0,26915.0,86023.0,78371.0,78371.0,57392.0,57392.0,660625.0,383443.0,277182.0,43377.0,43377.0,250225.0,21551.0,41992.0,34876.0,8242.0,52856.0,24398.0,10716.0,43041.0,12551.0,137761.0,23810.0,25941.0,18879.0,17443.0,51688.0,841910.0,538255.0,145152.0,79651.0,78853.0,410195.0,189591.0,41413.0,179192.0,80404.0,40696.0,39707.0,202542.0,85318.0,20448.0,21012.0,75764.0,770392.0,770392.0,67353.0,67353.0,46771.0,46771.0,180700.0,25758.0,82655.0,72288.0,28147.0,28147.0,2515.0,2775.0,4881952.0
2021M11,966910.0,43218.0,103726.0,80376.0,154009.0,28741.0,44757.0,280935.0,231148.0,161337.0,29834.0,27701.0,103801.0,86192.0,86192.0,88317.0,88317.0,721972.0,423738.0,298234.0,54137.0,54137.0,302223.0,21046.0,49873.0,44607.0,11334.0,58326.0,27750.0,14510.0,59337.0,15439.0,154226.0,26578.0,32473.0,22458.0,18838.0,53879.0,834732.0,590958.0,134474.0,37469.0,71831.0,473019.0,216112.0,51616.0,205291.0,97291.0,52328.0,44963.0,230884.0,108641.0,29958.0,22914.0,69371.0,822908.0,822908.0,79125.0,79125.0,61101.0,61101.0,213433.0,28358.0,100968.0,84107.0,36940.0,36940.0,3597.0,3614.0,5391958.0
2021M10,1430459.0,89887.0,204948.0,89835.0,207515.0,69108.0,58183.0,451642.0,259341.0,242103.0,68217.0,44609.0,129277.0,160175.0,160175.0,761539.0,761539.0,827875.0,496682.0,331192.0,103960.0,103960.0,442155.0,32525.0,75847.0,74184.0,18166.0,86709.0,43415.0,21549.0,64917.0,24843.0,203114.0,35233.0,40258.0,29172.0,25095.0,73357.0,1311261.0,734005.0,293218.0,69318.0,214720.0,692180.0,341365.0,91074.0,259740.0,123471.0,63706.0,59765.0,399130.0,184128.0,63333.0,30796.0,120871.0,885784.0,885784.0,104080.0,104080.0,94672.0,94672.0,288110.0,38352.0,128050.0,121709.0,53830.0,53830.0,3997.0,3772.0,8131666.0
2021M09,1579073.0,159971.0,279774.0,77798.0,187856.0,124040.0,50871.0,483297.0,215467.0,242405.0,80384.0,41625.0,120396.0,195792.0,195792.0,1004077.0,1004077.0,628768.0,368389.0,260379.0,142474.0,142474.0,425404.0,30647.0,72458.0,75403.0,18188.0,82435.0,38452.0,21514.0,60753.0,25554.0,181938.0,32498.0,32810.0,28864.0,21575.0,66191.0,1305876.0,624532.0,338181.0,71162.0,272001.0,728706.0,344800.0,118304.0,265602.0,123073.0,62410.0,60663.0,464492.0,205471.0,78977.0,31983.0,148061.0,709463.0,709463.0,104700.0,104700.0,93765.0,93765.0,265346.0,36088.0,117442.0,111816.0,53443.0,53443.0,3988.0,3274.0,8256057.0
2021M08,1934752.0,230005.0,347275.0,75076.0,220714.0,174129.0,56179.0,626297.0,205076.0,330548.0,136837.0,56963.0,136748.0,279921.0,279921.0,1176822.0,1176822.0,711980.0,424333.0,287647.0,198935.0,198935.0,576006.0,44945.0,100393.0,106019.0,22902.0,106591.0,62167.0,28621.0,71709.0,32659.0,214857.0,35304.0,38244.0,39986.0,23865.0,77458.0,1904001.0,749150.0,577762.0,118385.0,458705.0,1024687.0,521455.0,174798.0,328433.0,153609.0,74110.0,79499.0,655951.0,276705.0,111031.0,43368.0,224848.0,557806.0,557806.0,136106.0,136106.0,119846.0,119846.0,352959.0,51019.0,156248.0,145692.0,71197.0,71197.0,4617.0,3437.0,10408035.0
2021M07,1685423.0,189514.0,338840.0,60394.0,163751.0,157307.0,41306.0,556796.0,177516.0,249070.0,104506.0,40994.0,103571.0,226256.0,226256.0,1055103.0,1055103.0,525873.0,316950.0,208923.0,161722.0,161722.0,407641.0,28808.0,72342.0,69324.0,16840.0,75183.0,45588.0,21495.0,52479.0,25581.0,173478.0,30812.0,33679.0,26313.0,22659.0,60016.0,1487801.0,594601.0,430850.0,91220.0,371129.0,870986.0,433590.0,149770.0,287626.0,119776.0,60756.0,59020.0,498954.0,213074.0,82268.0,31908.0,171704.0,555840.0,555840.0,118383.0,118383.0,82225.0,82225.0,275429.0,38834.0,112376.0,124219.0,42681.0,42681.0,4265.0,3095.0,8544001.0
2021M06,1197179.0,118490.0,253511.0,54255.0,118455.0,122823.0,32538.0,342013.0,155094.0,160846.0,54234.0,29270.0,77341.0,115496.0,115496.0,587951.0,587951.0,306707.0,184869.0,121838.0,94305.0,94305.0,268861.0,21671.0,41505.0,42093.0,11452.0,47145.0,24977.0,16871.0,48556.0,14591.0,143038.0,27296.0,27673.0,21412.0,18744.0,47913.0,994986.0,416397.0,294814.0,54307.0,229467.0,605531.0,288947.0,107882.0,208702.0,92666.0,47251.0,45415.0,270110.0,111608.0,43258.0,21416.0,93828.0,491089.0,491089.0,91660.0,91660.0,55582.0,55582.0,165121.0,24846.0,68179.0,72096.0,27579.0,27579.0,4605.0,2754.0,5676067.0
2021M05,670345.0,43071.0,146286.0,50016.0,70865.0,36432.0,27497.0,178362.0,117815.0,104113.0,24505.0,17961.0,61646.0,57485.0,57485.0,220486.0,220486.0,212378.0,118486.0,93892.0,40479.0,40479.0,176250.0,13192.0,26604.0,27814.0,7991.0,32670.0,15089.0,10105.0,33449.0,9336.0,108777.0,22722.0,21582.0,14107.0,16350.0,34016.0,577768.0,288961.0,169103.0,34743.0,84960.0,355711.0,161807.0,47304.0,146600.0,69004.0,38311.0,30694.0,154200.0,59523.0,26151.0,18306.0,50219.0,413197.0,413197.0,60627.0,60627.0,45337.0,45337.0,112872.0,18021.0,49540.0,45312.0,19413.0,19413.0,3195.0,2483.0,3404118.0
2021M04,304931.0,19595.0,47099.0,20256.0,38570.0,9204.0,14909.0,79611.0,75686.0,73741.0,24896.0,9521.0,39323.0,24039.0,24039.0,73347.0,73347.0,154748.0,83745.0,71003.0,17641.0,17641.0,100349.0,6804.0,17071.0,19768.0,4738.0,16190.0,5734.0,6378.0,17668.0,5998.0,71842.0,16790.0,15149.0,10137.0,11016.0,18751.0,309920.0,183092.0,67238.0,24883.0,34708.0,208061.0,87164.0,31120.0,89777.0,38681.0,20711.0,17970.0,100896.0,41847.0,14586.0,15741.0,28722.0,293955.0,293955.0,44937.0,44937.0,32225.0,32225.0,92422.0,14737.0,42697.0,34989.0,9608.0,9608.0,2209.0,2167.0,1955719.0
2021M03,279657.0,17400.0,40397.0,19013.0,40966.0,10736.0,13913.0,71264.0,65969.0,64245.0,16993.0,6899.0,40354.0,22056.0,22056.0,31237.0,31237.0,134020.0,70156.0,63864.0,18049.0,18049.0,94063.0,6391.0,14380.0,16145.0,4221.0,15416.0,5965.0,4925.0,21426.0,5194.0,66417.0,16575.0,13945.0,9733.0,9073.0,17092.0,296395.0,173589.0,67372.0,29011.0,26424.0,162080.0,62237.0,22876.0,76967.0,42570.0,20297.0,22273.0,87430.0,34219.0,12847.0,12788.0,27575.0,296799.0,296799.0,41004.0,41004.0,30178.0,30178.0,90053.0,14664.0,41810.0,33579.0,9907.0,9907.0,2467.0,2094.0,1770722.0
2021M02,189027.0,12479.0,30123.0,12724.0,25286.0,6467.0,9569.0,41999.0,50381.0,43349.0,6754.0,3722.0,32874.0,14992.0,14992.0,14724.0,14724.0,96580.0,47678.0,48902.0,17753.0,17753.0,57808.0,4285.0,10544.0,8700.0,2984.0,9553.0,2727.0,2728.0,13193.0,3094.0,43803.0,9865.0,9279.0,5342.0,7155.0,12162.0,191853.0,138992.0,28130.0,12157.0,12574.0,88762.0,27403.0,11053.0,50306.0,23839.0,13282.0,10557.0,42639.0,17568.0,5092.0,6675.0,13303.0,240372.0,240372.0,27575.0,27575.0,26215.0,26215.0,50951.0,7530.0,26346.0,17075.0,4946.0,4946.0,2135.0,1912.0,1179236.0
2021M01,198498.0,12705.0,27196.0,14281.0,33300.0,7895.0,9109.0,46540.0,47473.0,37935.0,5676.0,3014.0,29245.0,15411.0,15411.0,11383.0,11383.0,88763.0,51311.0,37452.0,14977.0,14977.0,49935.0,2960.0,10272.0,8690.0,2526.0,7867.0,1979.0,2373.0,10485.0,2781.0,34186.0,8506.0,7208.0,3164.0,5833.0,9475.0,181552.0,118954.0,29191.0,22045.0,11362.0,94148.0,34747.0,11164.0,48238.0,18633.0,11829.0,6804.0,43847.0,18294.0,5644.0,7266.0,12643.0,227901.0,227901.0,21771.0,21771.0,21512.0,21512.0,56177.0,8978.0,26559.0,20639.0,4615.0,4615.0,1643.0,1716.0,1124601.0
2020M12,219845.0,13488.0,35699.0,17150.0,31621.0,7874.0,10513.0,47441.0,56059.0,40108.0,5950.0,3517.0,30641.0,14588.0,14588.0,18997.0,18997.0,171890.0,102739.0,69151.0,11124.0,11124.0,66232.0,4802.0,11194.0,11858.0,3117.0,9031.0,3091.0,2679.0,17075.0,3384.0,48102.0,11691.0,9787.0,5044.0,9210.0,12371.0,220589.0,141562.0,37523.0,24449.0,17055.0,154733.0,65851.0,19750.0,69133.0,34812.0,19731.0,15081.0,53096.0,21765.0,6792.0,9478.0,15061.0,247515.0,247515.0,29320.0,29320.0,20815.0,20815.0,55795.0,8273.0,28138.0,19384.0,6885.0,6885.0,1630.0,1740.0,1417815.0
2020M11,171612.0,15850.0,29177.0,11733.0,12340.0,5717.0,12286.0,39436.0,45073.0,37971.0,5296.0,4464.0,28211.0,11924.0,11924.0,23073.0,23073.0,143113.0,82072.0,61041.0,9397.0,9397.0,62126.0,5650.0,9422.0,11224.0,3913.0,8912.0,2531.0,2020.0,14579.0,3875.0,47687.0,11599.0,10883.0,4829.0,8666.0,11709.0,144031.0,100420.0,21251.0,8929.0,13431.0,146459.0,55860.0,21248.0,69351.0,36089.0,19218.0,16871.0,53263.0,22415.0,6896.0,7879.0,16073.0,205367.0,205367.0,22505.0,22505.0,17649.0,17649.0,44072.0,7565.0,21408.0,15099.0,5818.0,5818.0,1374.0,1392.0,1184922.0
2020M10,494570.0,38261.0,89192.0,40933.0,67914.0,27193.0,28482.0,111861.0,90734.0,111992.0,35805.0,23165.0,53022.0,63277.0,63277.0,65438.0,65438.0,186163.0,105897.0,80267.0,47117.0,47117.0,146487.0,13023.0,23576.0,18235.0,8210.0,22543.0,12558.0,14629.0,24198.0,9514.0,89089.0,19898.0,17543.0,15289.0,13088.0,23271.0,333386.0,150321.0,94514.0,31423.0,57127.0,275836.0,124508.0,44921.0,106407.0,59000.0,30784.0,28216.0,142293.0,56591.0,24428.0,12469.0,48804.0,178846.0,178846.0,45909.0,45909.0,34247.0,34247.0,112324.0,18017.0,50316.0,43990.0,16909.0,16909.0,1999.0,1878.0,2406759.0
2020M09,735322.0,76237.0,165208.0,39870.0,98784.0,71029.0,31360.0,160548.0,92286.0,140076.0,53829.0,28746.0,57501.0,126640.0,126640.0,162409.0,162409.0,212215.0,112478.0,99737.0,87867.0,87867.0,204926.0,16371.0,32707.0,34436.0,10885.0,34500.0,18267.0,13196.0,31672.0,12891.0,98651.0,20313.0,18351.0,19942.0,13397.0,26649.0,627692.0,192016.0,234219.0,55422.0,146035.0,346087.0,153960.0,70806.0,121322.0,69874.0,34925.0,34949.0,211556.0,80494.0,31532.0,20636.0,78894.0,223533.0,223533.0,54275.0,54275.0,46994.0,46994.0,138425.0,17968.0,56145.0,64313.0,22482.0,22482.0,2261.0,2010.0,3513294.0
2020M08,1210492.0,131407.0,285040.0,41764.0,135325.0,126632.0,40558.0,356755.0,93011.0,194252.0,105741.0,36886.0,51624.0,234956.0,234956.0,466211.0,466211.0,361641.0,225397.0,136244.0,184907.0,184907.0,336759.0,28649.0,57995.0,59668.0,15031.0,62473.0,32855.0,20509.0,38136.0,21443.0,132565.0,22224.0,24303.0,27305.0,16922.0,41810.0,1085954.0,266583.0,432036.0,97364.0,289971.0,623076.0,319040.0,110469.0,193567.0,103295.0,48240.0,55054.0,396344.0,154257.0,56084.0,31359.0,154644.0,184995.0,184995.0,82273.0,82273.0,69162.0,69162.0,215428.0,27007.0,87607.0,100815.0,37271.0,37271.0,2595.0,2041.0,5924218.0
2020M07,919612.0,101478.0,232826.0,29175.0,90227.0,100561.0,28137.0,254361.0,82847.0,147406.0,67413.0,24512.0,55481.0,177341.0,177341.0,369051.0,369051.0,201353.0,133792.0,67561.0,143132.0,143132.0,242023.0,20043.0,45040.0,34742.0,11563.0,42973.0,25224.0,14413.0,32943.0,15080.0,104837.0,20612.0,20688.0,17176.0,16089.0,30272.0,758997.0,215995.0,305377.0,53989.0,183636.0,454395.0,217275.0,81860.0,155260.0,72713.0,34945.0,37768.0,264759.0,104678.0,29221.0,19355.0,111504.0,210634.0,210634.0,71097.0,71097.0,56735.0,56735.0,180946.0,21743.0,74762.0,84441.0,28202.0,28202.0,2638.0,1914.0,4407783.0
2020M06,212684.0,28156.0,66416.0,9127.0,20760.0,14159.0,7641.0,38424.0,28001.0,44159.0,11363.0,5604.0,27191.0,28131.0,28131.0,23769.0,23769.0,12356.0,6922.0,5434.0,18267.0,18267.0,49536.0,,9083.0,,,6613.0,,2588.0,9647.0,,31666.0,8717.0,7682.0,3373.0,5073.0,6821.0,156464.0,52177.0,61777.0,12155.0,30354.0,89239.0,32442.0,15768.0,41028.0,23319.0,14630.0,8688.0,56948.0,20459.0,8927.0,8299.0,19264.0,101088.0,101088.0,27502.0,27502.0,18918.0,18918.0,43419.0,7637.0,17656.0,18125.0,5821.0,5821.0,,,944923.0
2020M05,14468.0,1274.0,4003.0,625.0,2060.0,332.0,1210.0,1520.0,3445.0,7788.0,758.0,929.0,6101.0,3657.0,3657.0,2037.0,2037.0,1247.0,833.0,414.0,867.0,867.0,3012.0,,396.0,,,390.0,,214.0,1151.0,,5322.0,1228.0,1321.0,338.0,1452.0,983.0,10562.0,6240.0,1301.0,651.0,2369.0,10107.0,2399.0,1107.0,6600.0,6164.0,4865.0,1299.0,5047.0,2124.0,585.0,892.0,1446.0,14942.0,14942.0,4876.0,4876.0,2489.0,2489.0,4800.0,1082.0,1733.0,1985.0,842.0,842.0,,,98561.0
2020M04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020M03,570044.0,32268.0,72385.0,36733.0,97170.0,21919.0,15424.0,175972.0,118173.0,99648.0,31662.0,14236.0,53749.0,32867.0,32867.0,82107.0,82107.0,342527.0,207441.0,135086.0,27633.0,27633.0,114710.0,9418.0,13130.0,14761.0,6042.0,25184.0,11345.0,5755.0,22760.0,6314.0,66917.0,12819.0,12826.0,10821.0,8769.0,21682.0,438706.0,308271.0,68175.0,41217.0,21043.0,238426.0,136964.0,25840.0,75622.0,41458.0,22153.0,19306.0,89509.0,34947.0,13818.0,15372.0,25372.0,337077.0,337077.0,42382.0,42382.0,28647.0,28647.0,88448.0,11288.0,44306.0,32853.0,10761.0,10761.0,2420.0,2490.0,2656776.0
2020M02,1283985.0,71362.0,154330.0,86329.0,248872.0,45751.0,38680.0,377960.0,260700.0,224501.0,81817.0,35060.0,107625.0,84317.0,84317.0,142452.0,142452.0,820697.0,483403.0,337294.0,56353.0,56353.0,317479.0,28846.0,48670.0,44345.0,11563.0,66547.0,32219.0,16331.0,54393.0,14566.0,162063.0,28525.0,30340.0,21695.0,21166.0,60338.0,1101846.0,795067.0,158999.0,92868.0,54911.0,598949.0,295669.0,65941.0,237339.0,93312.0,48677.0,44635.0,206955.0,93929.0,27184.0,26351.0,59491.0,954082.0,954082.0,96036.0,96036.0,58589.0,58589.0,206949.0,25584.0,109773.0,71591.0,37498.0,37498.0,5389.0,4950.0,6456402.0
2020M01,1054676.0,42401.0,99481.0,74638.0,241086.0,25987.0,27989.0,291494.0,251600.0,200497.0,73155.0,28293.0,99049.0,68357.0,68357.0,67682.0,67682.0,745669.0,424357.0,321313.0,49849.0,49849.0,257120.0,20986.0,41745.0,33700.0,9437.0,55615.0,26160.0,10408.0,47156.0,11911.0,128267.0,20353.0,23687.0,16290.0,15463.0,52474.0,1017702.0,778589.0,112274.0,75934.0,50905.0,464247.0,217135.0,38693.0,208418.0,79548.0,42530.0,37018.0,180317.0,83655.0,20510.0,19617.0,56534.0,928608.0,928608.0,71815.0,71815.0,46526.0,46526.0,178133.0,23985.0,89102.0,65047.0,28395.0,28395.0,5443.0,4766.0,5577618.0
2019M12,1138668.0,52376.0,123166.0,86815.0,248647.0,23134.0,41302.0,294612.0,268616.0,218425.0,68598.0,31185.0,118642.0,89067.0,89067.0,87057.0,87057.0,778573.0,443568.0,335006.0,59748.0,59748.0,326865.0,27196.0,54227.0,43610.0,10934.0,70030.0,34552.0,14855.0,55251.0,16210.0,159569.0,26331.0,30173.0,21381.0,20672.0,61011.0,1132586.0,804389.0,147322.0,85411.0,95465.0,532038.0,261383.0,54275.0,216380.0,89608.0,47643.0,41965.0,239907.0,96529.0,26958.0,24920.0,91500.0,981552.0,981552.0,87676.0,87676.0,60464.0,60464.0,214881.0,29345.0,113014.0,72523.0,33873.0,33873.0,5537.0,4694.0,6240788.0
2019M11,1206770.0,60541.0,132940.0,92401.0,224395.0,36882.0,40303.0,328244.0,291063.0,189448.0,32068.0,32038.0,125342.0,94853.0,94853.0,118428.0,118428.0,779629.0,439876.0,339753.0,64536.0,64536.0,344682.0,27565.0,52241.0,46259.0,12477.0,74168.0,33698.0,17101.0,63191.0,17982.0,180463.0,31378.0,35398.0,23341.0,24612.0,65734.0,1204415.0,903909.0,165716.0,44817.0,89972.0,649993.0,318705.0,65585.0,265703.0,106139.0,56275.0,49864.0,241546.0,107666.0,28104.0,28425.0,77351.0,1058042.0,1058042.0,93141.0,93141.0,74952.0,74952.0,230047.0,30615.0,117898.0,81535.0,43311.0,43311.0,6928.0,5886.0,6693210.0
2019M10,1784641.0,97045.0,248441.0,114877.0,292672.0,79774.0,52198.0,536722.0,362912.0,253287.0,59290.0,41433.0,152565.0,147078.0,147078.0,1014323.0,1014323.0,855563.0,489745.0,365819.0,108048.0,108048.0,483801.0,47068.0,83303.0,77906.0,17563.0,96839.0,46081.0,22174.0,67143.0,25723.0,220155.0,37146.0,40647.0,30168.0,29646.0,82548.0,1824566.0,1183573.0,341230.0,68717.0,231046.0,775806.0,382503.0,100912.0,292391.0,133295.0,70926.0,62369.0,414582.0,187221.0,65859.0,32774.0,128728.0,1175876.0,1175876.0,114971.0,114971.0,100987.0,100987.0,297681.0,36678.0,149528.0,111476.0,56158.0,56158.0,6180.0,5630.0,9772631.0
2019M09,2017526.0,175490.0,308278.0,106746.0,294782.0,133230.0,49096.0,609398.0,340505.0,276316.0,80815.0,41522.0,153980.0,213469.0,213469.0,1570751.0,1570751.0,788645.0,448686.0,339960.0,153352.0,153352.0,520141.0,46211.0,93566.0,87928.0,20796.0,101845.0,50700.0,21978.0,68887.0,28231.0,209795.0,36479.0,36789.0,29623.0,25888.0,81017.0,2064468.0,1168716.0,453904.0,78050.0,363798.0,862775.0,428792.0,131772.0,302210.0,135069.0,72203.0,62866.0,528165.0,223979.0,82054.0,35969.0,186163.0,1079479.0,1079479.0,121121.0,121121.0,116396.0,116396.0,308630.0,39917.0,153559.0,115155.0,61014.0,61014.0,5222.0,6441.0,11038778.0
2019M08,2271277.0,263775.0,375349.0,101454.0,314424.0,163977.0,51762.0,682101.0,318436.0,370701.0,141085.0,60386.0,169230.0,287007.0,287007.0,1819172.0,1819172.0,923121.0,529949.0,393172.0,215454.0,215454.0,652772.0,45544.0,130227.0,104552.0,27694.0,136304.0,60386.0,30294.0,79369.0,38404.0,230872.0,35146.0,46117.0,39733.0,27506.0,82371.0,2586101.0,1284916.0,650747.0,129580.0,520859.0,1111957.0,572703.0,189767.0,349487.0,173384.0,87824.0,85560.0,660807.0,271585.0,101274.0,45036.0,242911.0,985547.0,985547.0,148278.0,148278.0,139590.0,139590.0,362975.0,49745.0,179060.0,134170.0,71292.0,71292.0,9284.0,8504.0,13028096.0
2019M07,2082413.0,234256.0,358654.0,90434.0,266976.0,160477.0,42012.0,647994.0,281611.0,293303.0,105482.0,41947.0,145874.0,233637.0,233637.0,1803571.0,1803571.0,888349.0,516601.0,371749.0,187250.0,187250.0,511770.0,34905.0,100857.0,84597.0,19959.0,101119.0,50311.0,23012.0,67302.0,29708.0,203037.0,33256.0,41611.0,28285.0,28108.0,71777.0,2436525.0,1328095.0,541440.0,95874.0,471117.0,1041660.0,526478.0,165624.0,349558.0,142010.0,73959.0,68051.0,538734.0,222759.0,76566.0,35299.0,204110.0,1117908.0,1117908.0,135485.0,135485.0,111426.0,111426.0,332336.0,42691.0,163590.0,126055.0,51506.0,51506.0,7868.0,5875.0,12124664.0
2019M06,2014675.0,195532.0,307993.0,105237.0,284068.0,146340.0,48001.0,613455.0,314049.0,268159.0,83005.0,39327.0,145827.0,182535.0,182535.0,1654313.0,1654313.0,812727.0,471815.0,340912.0,140593.0,140593.0,479633.0,35776.0,80737.0,82922.0,20401.0,94674.0,49030.0,21886.0,67631.0,26576.0,209480.0,36251.0,39356.0,28642.0,29274.0,75957.0,2300304.0,1274805.0,505766.0,85744.0,433989.0,951896.0,453582.0,148657.0,349657.0,126925.0,63036.0,63890.0,458837.0,200533.0,70952.0,30092.0,157260.0,1172410.0,1172410.0,138530.0,138530.0,101683.0,101683.0,295071.0,37468.0,141281.0,116322.0,51599.0,51599.0,6724.0,5683.0,11371775.0
2019M05,1973786.0,128109.0,286684.0,133587.0,306526.0,120639.0,54484.0,589935.0,353822.0,242924.0,54694.0,36264.0,151966.0,154869.0,154869.0,1406588.0,1406588.0,769953.0,441267.0,328685.0,112955.0,112955.0,477998.0,35125.0,82492.0,80517.0,19789.0,98385.0,44174.0,20902.0,70207.0,26408.0,208733.0,37317.0,41437.0,27727.0,26464.0,75787.0,1997378.0,1230382.0,388585.0,61726.0,316685.0,839376.0,402007.0,107131.0,330238.0,138748.0,72787.0,65961.0,425307.0,201983.0,68375.0,29221.0,125728.0,1172955.0,1172955.0,128848.0,128848.0,104511.0,104511.0,288439.0,36097.0,140571.0,111772.0,56888.0,56888.0,4999.0,4694.0,10509949.0
2019M04,1786426.0,106538.0,245551.0,122753.0,301855.0,89747.0,50719.0,539316.0,329946.0,247867.0,61804.0,44469.0,141595.0,149855.0,149855.0,658987.0,658987.0,829982.0,485543.0,344439.0,112826.0,112826.0,437724.0,33199.0,73661.0,69695.0,18027.0,95399.0,41276.0,20541.0,60998.0,24927.0,205484.0,36743.0,38005.0,29180.0,28273.0,73284.0,1786884.0,1109962.0,346980.0,65860.0,264082.0,803287.0,384893.0,113404.0,304990.0,144317.0,70585.0,73732.0,361936.0,160267.0,55083.0,31588.0,114997.0,1065508.0,1065508.0,116788.0,116788.0,92673.0,92673.0,276648.0,34504.0,136863.0,105281.0,49629.0,49629.0,6967.0,5201.0,9138989.0
2019M03,1466711.0,80938.0,176231.0,106380.0,273454.0,57127.0,43074.0,414188.0,315318.0,247793.0,80126.0,36273.0,131394.0,101316.0,101316.0,257928.0,257928.0,849835.0,491334.0,358501.0,75691.0,75691.0,369622.0,31515.0,63656.0,49308.0,13484.0,79473.0,36517.0,18465.0,57985.0,19219.0,182947.0,30112.0,32918.0,25351.0,26310.0,68256.0,1362327.0,961604.0,227860.0,88722.0,84142.0,712274.0,335245.0,88192.0,288836.0,122319.0,62368.0,59950.0,236030.0,104847.0,29519.0,28199.0,73464.0,1079289.0,1079289.0,106771.0,106771.0,70377.0,70377.0,240750.0,30769.0,120345.0,89636.0,40741.0,40741.0,6007.0,5584.0,7534311.0
2019M02,1168473.0,59527.0,130732.0,85086.0,244890.0,42301.0,33324.0,313178.0,259436.0,207192.0,78428.0,28377.0,100388.0,71163.0,71163.0,131555.0,131555.0,748820.0,433091.0,315729.0,51514.0,51514.0,267389.0,22440.0,41037.0,36476.0,8810.0,56302.0,28608.0,12610.0,48518.0,12589.0,146544.0,25375.0,25867.0,19220.0,18661.0,57420.0,1097040.0,814340.0,145647.0,84644.0,52410.0,565502.0,277663.0,61521.0,226318.0,85064.0,46697.0,38367.0,182276.0,83877.0,23173.0,20659.0,54567.0,922651.0,922651.0,90428.0,90428.0,51751.0,51751.0,183447.0,22585.0,91007.0,69855.0,30964.0,30964.0,4832.0,4693.0,6011298.0
2019M01,958170.0,38783.0,97967.0,69948.0,217690.0,25318.0,25425.0,252215.0,230824.0,155485.0,46474.0,21544.0,87468.0,56785.0,56785.0,59391.0,59391.0,749381.0,433212.0,316169.0,39754.0,39754.0,233316.0,17863.0,34504.0,28341.0,9146.0,47810.0,25473.0,9385.0,49030.0,11764.0,123212.0,18715.0,23658.0,16361.0,15804.0,48674.0,959797.0,746797.0,108542.0,63194.0,41264.0,478157.0,238569.0,41386.0,198202.0,74169.0,39709.0,34460.0,165838.0,76228.0,20562.0,17723.0,51325.0,873095.0,873095.0,74905.0,74905.0,44584.0,44584.0,169482.0,21710.0,84463.0,63310.0,25821.0,25821.0,5791.0,4424.0,5251558.0
